,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_avg_short,ripple_exists_long,ripple_avg_long
110,0.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,10,-0.7050062711469546,-0.9548495048812093,0.0,0.0,0.0,0.0
111,0.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,12,0.7296519904149642,1.7599054459269112,0.0,0.0,1.0,1.0
112,1.0,1.0,"[5, 11, 6]",21,R1024E,R1024E-0,5,1.2148934808083327,0.39078756209552984,1.0,1.0,1.0,1.0
113,0.0,2.0,"[5, 11, 6]",21,R1024E,R1024E-0,6,0.6099314950638243,1.8219702619614733,0.0,0.0,0.0,0.0
114,1.0,1.0,"[5, 11, 6]",21,R1024E,R1024E-0,11,-0.6194357676641422,-0.9574737891802123,0.0,0.0,0.0,0.0
115,1.0,1.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,1,-1.3415016969030318,-1.7082844352254543,0.0,0.0,1.0,1.0
116,1.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,2,3.2897501026262073,1.8229925044323647,0.0,0.0,0.0,0.0
117,0.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,5,0.35519091228248245,1.2274464185993952,1.0,1.0,1.0,1.0
118,1.0,1.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,9,1.6511879778569263,0.9032179391859205,1.0,1.0,1.0,1.0
119,1.0,2.0,"[1, 2, 8, 9, 10, 5]",22,R1024E,R1024E-0,10,-0.39297574680362907,-0.0900430359947098,0.0,0.0,0.0,0.0
120,1.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,1,2.442865475720144,1.6341219825896824,1.0,1.0,1.0,1.0
121,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,2,-1.0079201617836941,0.6527345572351523,0.0,0.0,1.0,1.0
122,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,7,1.5017750024966001,1.8280710273876537,1.0,1.0,1.0,1.0
123,0.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,8,0.7312936932111157,0.6375196872398375,0.0,0.0,0.0,0.0
124,0.0,2.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,9,0.13774942289360886,0.33651810947707067,0.0,0.0,0.0,0.0
125,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,10,-0.8554741534924234,-1.1769875242751646,0.0,0.0,0.0,0.0
126,1.0,1.0,"[7, 1, 2, 8, 12, 11, 10, 9]",23,R1024E,R1024E-0,12,1.035958896862537,0.004196565148185427,0.0,0.0,0.0,0.0
127,1.0,1.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,9,-0.47478139104442707,0.7880899009366807,0.0,0.0,1.0,1.0
128,0.0,2.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,10,-0.9023921242777156,-0.7664905408796681,0.0,0.0,0.0,0.0
129,0.0,2.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,11,2.280765185097169,-0.22433553243794804,0.0,0.0,0.0,0.0
130,1.0,1.0,"[12, 11, 9, 10]",24,R1024E,R1024E-0,12,1.1449595711757872,2.084754268388175,0.0,0.0,1.0,1.0
131,1.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,1,0.9066166015784335,1.0694406263971457,0.0,0.0,0.0,0.0
132,0.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,2,1.6990593821658153,1.4124495312670753,0.0,0.0,1.0,1.0
